[INFO ] [044421.834.826]   Aligning...
[DEBUG] [044445.795.642]   22940000 <122.603 198.981 5.98803> <39.1455 -2.98299 4.96433>
[DEBUG] [044445.815.621]   22960000 <122.803 199.366 5.98982> <39.1483 -2.98312 4.96511>
[DEBUG] [044445.835.620]   22980000 <123.002 199.75 5.99159> <39.1512 -2.98325 4.9659>
[DEBUG] [044445.855.622]   23000000 <123.202 200.136 5.99337> <39.154 -2.98339 4.96668>
[DEBUG] [044445.875.627]   23020000 <123.402 200.521 5.99513> <39.1569 -2.98352 4.96746>
[DEBUG] [044445.895.621]   23040000 <123.602 200.907 5.99688> <39.1597 -2.98366 4.96824>
[DEBUG] [044445.915.630]   23060000 <123.802 201.294 5.99862> <39.1625 -2.9838 4.96902>
[DEBUG] [044445.935.622]   23080000 <124.002 201.681 6.00035> <39.1653 -2.98394 4.96979>
[DEBUG] [044445.955.622]   23100000 <124.202 202.068 6.00207> <39.1681 -2.98409 4.97057>
[DEBUG] [044445.975.622]   23120000 <124.403 202.455 6.00377> <39.1709 -2.98423 4.97134>
[DEBUG] [044445.995.622]   23140000 <124.603 202.843 6.00545> <39.1737 -2.98438 4.97211>
[DEBUG] [044446.015.621]   23160000 <124.804 203.231 6.00711> <39.1765 -2.98453 4.97288>
[DEBUG] [044446.035.623]   23180000 <125.005 203.62 6.00876> <39.1793 -2.98469 4.97365>
[DEBUG] [044446.055.621]   23200000 <125.206 204.009 6.01038> <39.182 -2.98484 4.97441>
[DEBUG] [044446.075.622]   23220000 <125.407 204.398 6.01199> <39.1848 -2.985 4.97517>
[DEBUG] [044446.095.622]   23240000 <125.608 204.788 6.01357> <39.1875 -2.98516 4.97593>
[DEBUG] [044446.115.623]   23260000 <125.81 205.178 6.01512> <39.1902 -2.98532 4.97669>
[DEBUG] [044446.135.620]   23280000 <126.011 205.569 6.01666> <39.193 -2.98548 4.97744>
[DEBUG] [044446.155.623]   23300000 <126.213 205.96 6.01816> <39.1957 -2.98565 4.97819>
[DEBUG] [044446.175.640]   23320000 <126.415 206.351 6.01964> <39.1984 -2.98581 4.97894>
[DEBUG] [044446.195.623]   23340000 <126.617 206.742 6.02109> <39.2011 -2.98598 4.97968>
[DEBUG] [044446.215.620]   23360000 <126.819 207.134 6.02251> <39.2037 -2.98615 4.98043>
[DEBUG] [044446.235.622]   23380000 <127.021 207.527 6.0239> <39.2064 -2.98632 4.98116>
[DEBUG] [044446.255.622]   23400000 <127.223 207.92 6.02526> <39.2091 -2.98649 4.9819>
[DEBUG] [044446.275.622]   23420000 <127.426 208.313 6.02659> <39.2118 -2.98667 4.98263>
[DEBUG] [044446.295.621]   23440000 <127.629 208.706 6.02788> <39.2144 -2.98684 4.98336>
[DEBUG] [044446.315.623]   23460000 <127.831 209.1 6.02914> <39.217 -2.98702 4.98408>
[DEBUG] [044446.335.621]   23480000 <128.034 209.494 6.03037> <39.2197 -2.9872 4.98481>
[DEBUG] [044446.355.622]   23500000 <128.237 209.889 6.03156> <39.2223 -2.98738 4.98552>
[DEBUG] [044446.375.621]   23520000 <128.44 210.284 6.03272> <39.2249 -2.98756 4.98624>
[DEBUG] [044446.395.623]   23540000 <128.644 210.679 6.03384> <39.2275 -2.98774 4.98695>
[DEBUG] [044446.415.621]   23560000 <128.847 211.075 6.03492> <39.2301 -2.98793 4.98765>
[DEBUG] [044446.435.624]   23580000 <129.051 211.471 6.03596> <39.2327 -2.98811 4.98835>
[DEBUG] [044446.455.621]   23600000 <129.254 211.867 6.03697> <39.2353 -2.9883 4.98905>
[DEBUG] [044446.475.622]   23620000 <129.458 212.264 6.03793> <39.2379 -2.98849 4.98974>
[DEBUG] [044446.495.621]   23640000 <129.662 212.661 6.03886> <39.2404 -2.98868 4.99043>
[DEBUG] [044446.515.686]   23660000 <129.866 213.059 6.03975> <39.243 -2.98886 4.99112>
[DEBUG] [044446.535.623]   23680000 <130.071 213.457 6.0406> <39.2455 -2.98906 4.9918>
[DEBUG] [044446.555.625]   23700000 <130.275 213.855 6.0414> <39.2481 -2.98925 4.99247>
[DEBUG] [044446.575.622]   23720000 <130.479 214.254 6.04217> <39.2506 -2.98944 4.99314>
[DEBUG] [044446.595.623]   23740000 <130.684 214.653 6.04289> <39.2531 -2.98963 4.99381>
[DEBUG] [044446.615.622]   23760000 <130.889 215.052 6.04357> <39.2556 -2.98983 4.99447>
[DEBUG] [044446.635.623]   23780000 <131.094 215.452 6.04421> <39.2581 -2.99002 4.99513>
[DEBUG] [044446.655.622]   23800000 <131.299 215.852 6.04481> <39.2606 -2.99022 4.99578>
[DEBUG] [044446.675.624]   23820000 <131.504 216.253 6.04537> <39.2631 -2.99041 4.99643>
[DEBUG] [044446.695.622]   23840000 <131.709 216.654 6.04588> <39.2656 -2.99061 4.99707>
[DEBUG] [044446.715.621]   23860000 <131.915 217.055 6.04635> <39.2681 -2.99081 4.99771>
[DEBUG] [044446.735.623]   23880000 <132.12 217.457 6.04678> <39.2705 -2.99101 4.99834>
[DEBUG] [044446.755.624]   23900000 <132.326 217.859 6.04717> <39.273 -2.99121 4.99896>
[DEBUG] [044446.775.622]   23920000 <132.532 218.261 6.04751> <39.2754 -2.9914 4.99959>
[DEBUG] [044446.795.623]   23940000 <132.738 218.664 6.04781> <39.2779 -2.9916 5.0002>
[DEBUG] [044446.815.622]   23960000 <132.944 219.067 6.04807> <39.2803 -2.9918 5.00081>
[DEBUG] [044446.835.622]   23980000 <133.15 219.471 6.04828> <39.2827 -2.99201 5.00142>
[DEBUG] [044446.855.621]   24000000 <133.357 219.874 6.04846> <39.2851 -2.99221 5.00202>
[DEBUG] [044446.875.625]   24020000 <133.563 220.279 6.04859> <39.2875 -2.99241 5.00261>
[DEBUG] [044446.895.621]   24040000 <133.77 220.683 6.04868> <39.2899 -2.99261 5.0032>
[DEBUG] [044446.915.645]   24060000 <133.977 221.088 6.04873> <39.2923 -2.99281 5.00378>
[DEBUG] [044446.935.623]   24080000 <134.184 221.494 6.04874> <39.2947 -2.99301 5.00436>
[DEBUG] [044446.955.624]   24100000 <134.391 221.9 6.0487> <39.2971 -2.99322 5.00493>
[DEBUG] [044446.975.622]   24120000 <134.598 222.306 6.04863> <39.2995 -2.99342 5.0055>
[DEBUG] [044446.995.623]   24140000 <134.805 222.712 6.04852> <39.3018 -2.99362 5.00606>
[DEBUG] [044447.015.622]   24160000 <135.013 223.119 6.04836> <39.3042 -2.99382 5.00661>
[DEBUG] [044447.035.626]   24180000 <135.22 223.526 6.04817> <39.3065 -2.99403 5.00716>
[DEBUG] [044447.055.621]   24200000 <135.428 223.934 6.04794> <39.3088 -2.99423 5.00771>
[DEBUG] [044447.075.624]   24220000 <135.636 224.342 6.04767> <39.3112 -2.99443 5.00824>
[DEBUG] [044447.095.621]   24240000 <135.844 224.75 6.04736> <39.3135 -2.99463 5.00877>
[DEBUG] [044447.115.624]   24260000 <136.052 225.159 6.04702> <39.3158 -2.99484 5.0093>
[DEBUG] [044447.135.622]   24280000 <136.261 225.568 6.04664> <39.3181 -2.99504 5.00982>
[DEBUG] [044447.155.625]   24300000 <136.469 225.978 6.04622> <39.3204 -2.99524 5.01033>
[DEBUG] [044447.175.623]   24320000 <136.678 226.387 6.04577> <39.3227 -2.99544 5.01084>
[DEBUG] [044447.195.623]   24340000 <136.886 226.798 6.04528> <39.325 -2.99564 5.01134>
[DEBUG] [044447.215.622]   24360000 <137.095 227.208 6.04476> <39.3273 -2.99585 5.01183>
[DEBUG] [044447.235.623]   24380000 <137.304 227.619 6.0442> <39.3295 -2.99605 5.01232>
[DEBUG] [044447.255.621]   24400000 <137.513 228.031 6.04362> <39.3318 -2.99625 5.0128>
[DEBUG] [044447.275.624]   24420000 <137.722 228.442 6.043> <39.334 -2.99645 5.01327>
[DEBUG] [044447.295.622]   24440000 <137.932 228.854 6.04235> <39.3363 -2.99665 5.01374>
[DEBUG] [044447.315.640]   24460000 <138.141 229.267 6.04167> <39.3385 -2.99685 5.01421>
[DEBUG] [044447.335.622]   24480000 <138.351 229.68 6.04096> <39.3407 -2.99705 5.01466>
[DEBUG] [044447.355.622]   24500000 <138.561 230.093 6.04022> <39.343 -2.99725 5.01511>
[DEBUG] [044447.375.623]   24520000 <138.771 230.507 6.03945> <39.3452 -2.99745 5.01556>
[DEBUG] [044447.395.624]   24540000 <138.981 230.921 6.03866> <39.3474 -2.99764 5.01599>
[DEBUG] [044447.415.622]   24560000 <139.191 231.335 6.03784> <39.3496 -2.99784 5.01642>
[DEBUG] [044447.435.626]   24580000 <139.401 231.75 6.037> <39.3518 -2.99804 5.01685>
[DEBUG] [044447.455.622]   24600000 <139.612 232.165 6.03613> <39.3539 -2.99823 5.01727>
[DEBUG] [044447.475.623]   24620000 <139.822 232.58 6.03524> <39.3561 -2.99843 5.01768>
[DEBUG] [044447.495.621]   24640000 <140.033 232.996 6.03432> <39.3583 -2.99862 5.01808>
[DEBUG] [044447.515.623]   24660000 <140.244 233.412 6.03339> <39.3604 -2.99882 5.01848>
[DEBUG] [044447.535.621]   24680000 <140.455 233.829 6.03243> <39.3626 -2.99901 5.01887>
[DEBUG] [044447.555.623]   24700000 <140.666 234.246 6.03145> <39.3648 -2.9992 5.01926>
[DEBUG] [044447.575.620]   24720000 <140.877 234.663 6.03046> <39.3669 -2.9994 5.01964>
[DEBUG] [044447.595.623]   24740000 <141.089 235.081 6.02945> <39.369 -2.99959 5.02001>
[DEBUG] [044447.615.622]   24760000 <141.3 235.499 6.02842> <39.3711 -2.99978 5.02037>
[DEBUG] [044447.635.624]   24780000 <141.512 235.918 6.02738> <39.3733 -2.99997 5.02073>
[DEBUG] [044447.655.622]   24800000 <141.724 236.337 6.02632> <39.3754 -3.00015 5.02109>
[DEBUG] [044447.675.624]   24820000 <141.936 236.756 6.02525> <39.3775 -3.00034 5.02143>
[DEBUG] [044447.695.639]   24840000 <142.148 237.175 6.02416> <39.3796 -3.00053 5.02177>
[DEBUG] [044447.715.625]   24860000 <142.36 237.595 6.02307> <39.3817 -3.00071 5.0221>
[DEBUG] [044447.735.623]   24880000 <142.572 238.016 6.02196> <39.3837 -3.0009 5.02243>
[DEBUG] [044447.755.624]   24900000 <142.785 238.437 6.02084> <39.3858 -3.00108 5.02275>
[DEBUG] [044447.775.621]   24920000 <142.997 238.858 6.01972> <39.3879 -3.00126 5.02306>
[DEBUG] [044447.795.625]   24940000 <143.21 239.279 6.01858> <39.39 -3.00145 5.02337>
[DEBUG] [044447.815.622]   24960000 <143.423 239.701 6.01745> <39.392 -3.00163 5.02367>
[DEBUG] [044447.835.623]   24980000 <143.636 240.123 6.0163> <39.3941 -3.00181 5.02396>
[DEBUG] [044447.855.622]   25000000 <143.849 240.546 6.01515> <39.3961 -3.00198 5.02425>
[DEBUG] [044447.875.623]   25020000 <144.063 240.969 6.014> <39.3981 -3.00216 5.02453>
[DEBUG] [044447.895.621]   25040000 <144.276 241.392 6.01284> <39.4002 -3.00234 5.0248>
[DEBUG] [044447.915.627]   25060000 <144.49 241.816 6.01169> <39.4022 -3.00251 5.02507>
[DEBUG] [044447.935.622]   25080000 <144.703 242.24 6.01053> <39.4042 -3.00268 5.02533>
[DEBUG] [044447.955.624]   25100000 <144.917 242.665 6.00937> <39.4062 -3.00286 5.02559>
[DEBUG] [044447.975.622]   25120000 <145.131 243.09 6.00822> <39.4082 -3.00303 5.02584>
[DEBUG] [044447.995.621]   25140000 <145.345 243.515 6.00707> <39.4102 -3.0032 5.02608>
[DEBUG] [044448.015.625]   25160000 <145.56 243.941 6.00592> <39.4122 -3.00337 5.02631>
[DEBUG] [044448.035.640]   25180000 <145.774 244.367 6.00477> <39.4142 -3.00353 5.02654>
[DEBUG] [044448.055.622]   25200000 <145.989 244.793 6.00363> <39.4161 -3.0037 5.02676>
[DEBUG] [044448.075.624]   25220000 <146.203 245.22 6.0025> <39.4181 -3.00386 5.02698>
[DEBUG] [044448.095.623]   25240000 <146.418 245.647 6.00137> <39.4201 -3.00403 5.02719>
[DEBUG] [044448.115.623]   25260000 <146.633 246.075 6.00025> <39.422 -3.00419 5.02739>
[DEBUG] [044448.135.621]   25280000 <146.848 246.503 5.99914> <39.4239 -3.00435 5.02759>
[DEBUG] [044448.155.624]   25300000 <147.063 246.931 5.99804> <39.4259 -3.00451 5.02778>
[DEBUG] [044448.175.623]   25320000 <147.279 247.36 5.99695> <39.4278 -3.00467 5.02796>
[DEBUG] [044448.195.624]   25340000 <147.494 247.789 5.99587> <39.4297 -3.00482 5.02814>
[DEBUG] [044448.215.622]   25360000 <147.71 248.218 5.9948> <39.4317 -3.00498 5.02831>
[DEBUG] [044448.235.623]   25380000 <147.926 248.648 5.99374> <39.4336 -3.00513 5.02848>
[DEBUG] [044448.255.622]   25400000 <148.141 249.078 5.9927> <39.4355 -3.00528 5.02863>
[DEBUG] [044448.275.624]   25420000 <148.358 249.509 5.99168> <39.4374 -3.00543 5.02879>
[DEBUG] [044448.295.621]   25440000 <148.574 249.94 5.99066> <39.4393 -3.00558 5.02893>
[DEBUG] [044448.315.624]   25460000 <148.79 250.371 5.98967> <39.4412 -3.00573 5.02907>
[DEBUG] [044448.335.621]   25480000 <149.006 250.803 5.98869> <39.443 -3.00587 5.02921>
[DEBUG] [044448.355.623]   25500000 <149.223 251.235 5.98773> <39.4449 -3.00602 5.02934>
[DEBUG] [044448.375.622]   25520000 <149.44 251.668 5.98678> <39.4468 -3.00616 5.02946>
[DEBUG] [044448.395.622]   25540000 <149.657 252.1 5.98586> <39.4486 -3.0063 5.02957>
[DEBUG] [044448.415.638]   25560000 <149.874 252.534 5.98495> <39.4505 -3.00644 5.02968>
[DEBUG] [044448.435.625]   25580000 <150.091 252.967 5.98407> <39.4524 -3.00658 5.02979>
[DEBUG] [044448.455.621]   25600000 <150.308 253.401 5.9832> <39.4542 -3.00671 5.02989>
[DEBUG] [044448.475.623]   25620000 <150.525 253.836 5.98235> <39.456 -3.00685 5.02998>
[DEBUG] [044448.495.622]   25640000 <150.743 254.271 5.98153> <39.4579 -3.00698 5.03007>
[DEBUG] [044448.515.623]   25660000 <150.961 254.706 5.98073> <39.4597 -3.00711 5.03015>
[DEBUG] [044448.535.621]   25680000 <151.178 255.141 5.97995> <39.4615 -3.00724 5.03022>
[DEBUG] [044448.555.623]   25700000 <151.396 255.577 5.97919> <39.4633 -3.00737 5.03029>
[DEBUG] [044448.575.622]   25720000 <151.615 256.013 5.97846> <39.4651 -3.0075 5.03035>
[DEBUG] [044448.595.623]   25740000 <151.833 256.45 5.97775> <39.4669 -3.00762 5.03041>
[DEBUG] [044448.615.620]   25760000 <152.051 256.887 5.97707> <39.4687 -3.00774 5.03046>
[DEBUG] [044448.635.623]   25780000 <152.27 257.325 5.97641> <39.4705 -3.00787 5.03051>
[DEBUG] [044448.655.624]   25800000 <152.488 257.763 5.97577> <39.4723 -3.00799 5.03055>
[DEBUG] [044448.675.624]   25820000 <152.707 258.201 5.97517> <39.4741 -3.0081 5.03058>
[DEBUG] [044448.695.622]   25840000 <152.926 258.639 5.97458> <39.4758 -3.00822 5.03061>
[DEBUG] [044448.715.623]   25860000 <153.145 259.078 5.97402> <39.4776 -3.00833 5.03064>
[DEBUG] [044448.735.621]   25880000 <153.364 259.518 5.97349> <39.4793 -3.00845 5.03066>
[DEBUG] [044448.755.640]   25900000 <153.584 259.957 5.97299> <39.4811 -3.00856 5.03067>
[DEBUG] [044448.775.622]   25920000 <153.803 260.398 5.97251> <39.4828 -3.00867 5.03068>
[DEBUG] [044448.795.622]   25940000 <154.023 260.838 5.97206> <39.4846 -3.00877 5.03068>
[DEBUG] [044448.815.621]   25960000 <154.242 261.279 5.97163> <39.4863 -3.00888 5.03068>
[DEBUG] [044448.835.624]   25980000 <154.462 261.72 5.97123> <39.488 -3.00898 5.03067>
[DEBUG] [044448.855.622]   26000000 <154.682 262.162 5.97086> <39.4897 -3.00909 5.03066>
[DEBUG] [044448.875.623]   26020000 <154.902 262.604 5.97052> <39.4915 -3.00919 5.03064>
[DEBUG] [044448.895.621]   26040000 <155.123 263.046 5.9702> <39.4932 -3.00929 5.03062>
[DEBUG] [044448.915.626]   26060000 <155.343 263.489 5.96991> <39.4949 -3.00938 5.03059>
[DEBUG] [044448.935.623]   26080000 <155.564 263.932 5.96965> <39.4966 -3.00948 5.03055>
[DEBUG] [044448.955.623]   26100000 <155.784 264.376 5.96942> <39.4983 -3.00957 5.03052>
[DEBUG] [044448.975.622]   26120000 <156.005 264.82 5.96921> <39.4999 -3.00966 5.03047>
[DEBUG] [044448.995.623]   26140000 <156.226 265.264 5.96904> <39.5016 -3.00975 5.03043>
[DEBUG] [044449.015.622]   26160000 <156.447 265.709 5.96888> <39.5033 -3.00984 5.03037>
[DEBUG] [044449.035.626]   26180000 <156.668 266.154 5.96876> <39.505 -3.00993 5.03031>
[DEBUG] [044449.055.622]   26200000 <156.89 266.599 5.96866> <39.5066 -3.01001 5.03025>
[DEBUG] [044449.075.624]   26220000 <157.111 267.045 5.96859> <39.5083 -3.01009 5.03019>
[DEBUG] [044449.095.621]   26240000 <157.333 267.491 5.96855> <39.5099 -3.01018 5.03011>
[DEBUG] [044449.115.622]   26260000 <157.555 267.938 5.96853> <39.5116 -3.01025 5.03004>
[DEBUG] [044449.135.622]   26280000 <157.777 268.385 5.96854> <39.5132 -3.01033 5.02996>
[DEBUG] [044449.155.642]   26300000 <157.999 268.832 5.96858> <39.5149 -3.01041 5.02987>
[DEBUG] [044449.175.621]   26320000 <158.221 269.28 5.96864> <39.5165 -3.01048 5.02978>
[DEBUG] [044449.195.623]   26340000 <158.443 269.728 5.96873> <39.5181 -3.01055 5.02969>
[DEBUG] [044449.215.622]   26360000 <158.666 270.177 5.96884> <39.5197 -3.01062 5.02959>
[DEBUG] [044449.235.625]   26380000 <158.888 270.626 5.96898> <39.5213 -3.01069 5.02949>
[DEBUG] [044449.255.620]   26400000 <159.111 271.075 5.96915> <39.523 -3.01076 5.02938>
[DEBUG] [044449.275.622]   26420000 <159.334 271.525 5.96933> <39.5246 -3.01082 5.02927>
[DEBUG] [044449.295.624]   26440000 <159.557 271.975 5.96955> <39.5261 -3.01089 5.02916>
[DEBUG] [044449.315.623]   26460000 <159.78 272.425 5.96978> <39.5277 -3.01095 5.02904>
[DEBUG] [044449.335.621]   26480000 <160.003 272.876 5.97004> <39.5293 -3.01101 5.02892>
[DEBUG] [044449.355.624]   26500000 <160.227 273.327 5.97032> <39.5309 -3.01107 5.02879>
[DEBUG] [044449.375.622]   26520000 <160.45 273.779 5.97063> <39.5325 -3.01112 5.02866>
[DEBUG] [044449.395.623]   26540000 <160.674 274.231 5.97096> <39.534 -3.01118 5.02852>
[DEBUG] [044449.415.621]   26560000 <160.898 274.683 5.97131> <39.5356 -3.01123 5.02838>
[DEBUG] [044449.435.623]   26580000 <161.122 275.136 5.97168> <39.5372 -3.01128 5.02824>
[DEBUG] [044449.455.621]   26600000 <161.346 275.589 5.97207> <39.5387 -3.01133 5.0281>
[DEBUG] [044449.475.624]   26620000 <161.57 276.042 5.97248> <39.5403 -3.01138 5.02795>
[DEBUG] [044449.495.621]   26640000 <161.794 276.496 5.97291> <39.5418 -3.01142 5.02779>
[DEBUG] [044449.515.625]   26660000 <162.019 276.951 5.97336> <39.5433 -3.01146 5.02764>
[DEBUG] [044449.535.622]   26680000 <162.244 277.405 5.97383> <39.5449 -3.01151 5.02748>
[DEBUG] [044449.555.641]   26700000 <162.468 277.86 5.97431> <39.5464 -3.01155 5.02731>
[DEBUG] [044449.575.622]   26720000 <162.693 278.316 5.97482> <39.5479 -3.01159 5.02715>
[DEBUG] [044449.595.622]   26740000 <162.918 278.771 5.97534> <39.5494 -3.01162 5.02698>
[DEBUG] [044449.615.622]   26760000 <163.144 279.227 5.97588> <39.5509 -3.01166 5.0268>
[DEBUG] [044449.635.624]   26780000 <163.369 279.684 5.97643> <39.5524 -3.01169 5.02663>
[DEBUG] [044449.655.621]   26800000 <163.594 280.141 5.977> <39.5539 -3.01172 5.02645>
[DEBUG] [044449.675.623]   26820000 <163.82 280.598 5.97759> <39.5554 -3.01175 5.02626>
[DEBUG] [044449.695.621]   26840000 <164.046 281.056 5.97818> <39.5569 -3.01178 5.02608>
[DEBUG] [044449.715.622]   26860000 <164.272 281.514 5.97879> <39.5584 -3.01181 5.02589>
[DEBUG] [044449.735.621]   26880000 <164.498 281.972 5.97942> <39.5599 -3.01183 5.0257>
[DEBUG] [044449.755.624]   26900000 <164.724 282.431 5.98006> <39.5614 -3.01186 5.0255>
[DEBUG] [044449.775.622]   26920000 <164.95 282.89 5.9807> <39.5628 -3.01188 5.02531>
[DEBUG] [044449.795.624]   26940000 <165.176 283.35 5.98136> <39.5643 -3.0119 5.02511>
[DEBUG] [044449.815.621]   26960000 <165.403 283.81 5.98203> <39.5658 -3.01192 5.0249>
[DEBUG] [044449.835.624]   26980000 <165.63 284.27 5.98271> <39.5672 -3.01193 5.0247>
[DEBUG] [044449.855.621]   27000000 <165.856 284.731 5.9834> <39.5687 -3.01195 5.02449>
[DEBUG] [044449.875.624]   27020000 <166.083 285.192 5.9841> <39.5701 -3.01196 5.02428>
[DEBUG] [044449.895.622]   27040000 <166.31 285.654 5.9848> <39.5715 -3.01198 5.02407>
[DEBUG] [044449.915.624]   27060000 <166.538 286.115 5.98551> <39.573 -3.01199 5.02385>
[DEBUG] [044449.935.641]   27080000 <166.765 286.578 5.98623> <39.5744 -3.01199 5.02363>
[DEBUG] [044449.955.623]   27100000 <166.992 287.04 5.98696> <39.5758 -3.012 5.02341>
[DEBUG] [044449.975.621]   27120000 <167.22 287.503 5.98768> <39.5773 -3.01201 5.02319>
[DEBUG] [044449.995.624]   27140000 <167.448 287.967 5.98842> <39.5787 -3.01201 5.02296>
[DEBUG] [044450.015.622]   27160000 <167.676 288.43 5.98916> <39.5801 -3.01201 5.02274>
[DEBUG] [044450.035.624]   27180000 <167.904 288.895 5.9899> <39.5815 -3.01202 5.02251>
[DEBUG] [044450.055.621]   27200000 <168.132 289.359 5.99064> <39.5829 -3.01202 5.02228>
[DEBUG] [044450.075.627]   27220000 <168.36 289.824 5.99138> <39.5843 -3.01201 5.02204>
[DEBUG] [044450.095.622]   27240000 <168.589 290.289 5.99213> <39.5857 -3.01201 5.02181>
[DEBUG] [044450.115.624]   27260000 <168.817 290.755 5.99288> <39.5871 -3.01201 5.02157>
[DEBUG] [044450.135.622]   27280000 <169.046 291.221 5.99362> <39.5884 -3.012 5.02133>
[DEBUG] [044450.155.624]   27300000 <169.275 291.687 5.99437> <39.5898 -3.01199 5.02109>
[DEBUG] [044450.175.622]   27320000 <169.504 292.154 5.99512> <39.5912 -3.01198 5.02085>
[DEBUG] [044450.195.624]   27340000 <169.733 292.621 5.99586> <39.5926 -3.01197 5.02061>
[DEBUG] [044450.215.622]   27360000 <169.962 293.089 5.9966> <39.5939 -3.01196 5.02036>
[DEBUG] [044450.235.623]   27380000 <170.191 293.557 5.99734> <39.5953 -3.01195 5.02011>
[DEBUG] [044450.255.622]   27400000 <170.421 294.025 5.99807> <39.5966 -3.01193 5.01987>
[DEBUG] [044450.275.641]   27420000 <170.65 294.494 5.9988> <39.598 -3.01191 5.01962>
[DEBUG] [044450.295.622]   27440000 <170.88 294.963 5.99953> <39.5993 -3.0119 5.01936>
[DEBUG] [044450.315.622]   27460000 <171.11 295.432 6.00025> <39.6007 -3.01188 5.01911>
[DEBUG] [044450.335.621]   27480000 <171.34 295.902 6.00096> <39.602 -3.01186 5.01886>
[DEBUG] [044450.355.623]   27500000 <171.57 296.372 6.00167> <39.6033 -3.01184 5.0186>
[DEBUG] [044450.375.622]   27520000 <171.801 296.843 6.00237> <39.6047 -3.01181 5.01835>
[DEBUG] [044450.395.624]   27540000 <172.031 297.314 6.00306> <39.606 -3.01179 5.01809>
[DEBUG] [044450.415.622]   27560000 <172.262 297.785 6.00375> <39.6073 -3.01176 5.01783>
[DEBUG] [044450.435.623]   27580000 <172.492 298.257 6.00442> <39.6086 -3.01174 5.01757>
[DEBUG] [044450.455.622]   27600000 <172.723 298.729 6.00509> <39.6099 -3.01171 5.01731>
[DEBUG] [044450.475.624]   27620000 <172.954 299.201 6.00575> <39.6112 -3.01168 5.01705>
[DEBUG] [044450.495.622]   27640000 <173.185 299.674 6.00639> <39.6125 -3.01165 5.01678>
[DEBUG] [044450.515.625]   27660000 <173.417 300.147 6.00703> <39.6138 -3.01161 5.01652>
[DEBUG] [044450.535.622]   27680000 <173.648 300.621 6.00766> <39.6151 -3.01158 5.01626>
[DEBUG] [044450.555.621]   27700000 <173.879 301.095 6.00827> <39.6164 -3.01155 5.01599>
[DEBUG] [044450.575.626]   27720000 <174.111 301.569 6.00887> <39.6177 -3.01151 5.01573>
[DEBUG] [044450.595.624]   27740000 <174.343 302.044 6.00946> <39.6189 -3.01147 5.01546>
[DEBUG] [044450.615.622]   27760000 <174.575 302.519 6.01004> <39.6202 -3.01144 5.01519>
[DEBUG] [044450.635.624]   27780000 <174.807 302.995 6.01061> <39.6215 -3.0114 5.01492>
[DEBUG] [044450.655.623]   27800000 <175.039 303.471 6.01116> <39.6227 -3.01136 5.01466>
[DEBUG] [044450.675.640]   27820000 <175.271 303.947 6.01169> <39.624 -3.01132 5.01439>
[DEBUG] [044450.695.622]   27840000 <175.504 304.423 6.01222> <39.6253 -3.01127 5.01412>
[DEBUG] [044450.715.623]   27860000 <175.736 304.9 6.01273> <39.6265 -3.01123 5.01385>
[DEBUG] [044450.735.622]   27880000 <175.969 305.378 6.01322> <39.6278 -3.01118 5.01358>
[DEBUG] [044450.755.624]   27900000 <176.202 305.856 6.0137> <39.629 -3.01114 5.01331>
[DEBUG] [044450.775.622]   27920000 <176.435 306.334 6.01417> <39.6302 -3.01109 5.01304>
[DEBUG] [044450.795.623]   27940000 <176.668 306.812 6.01461> <39.6315 -3.01104 5.01277>
[DEBUG] [044450.815.622]   27960000 <176.901 307.291 6.01505> <39.6327 -3.011 5.0125>
[DEBUG] [044450.835.624]   27980000 <177.135 307.77 6.01546> <39.6339 -3.01095 5.01223>
[DEBUG] [044450.855.622]   28000000 <177.368 308.25 6.01586> <39.6351 -3.01089 5.01196>
[DEBUG] [044450.875.623]   28020000 <177.602 308.73 6.01625> <39.6364 -3.01084 5.01169>
[DEBUG] [044450.895.621]   28040000 <177.836 309.21 6.01662> <39.6376 -3.01079 5.01142>
[DEBUG] [044450.915.627]   28060000 <178.07 309.691 6.01697> <39.6388 -3.01074 5.01115>
[DEBUG] [044450.935.622]   28080000 <178.304 310.172 6.0173> <39.64 -3.01068 5.01088>
[DEBUG] [044450.955.625]   28100000 <178.538 310.654 6.01762> <39.6412 -3.01063 5.01061>
[DEBUG] [044450.975.622]   28120000 <178.772 311.136 6.01792> <39.6424 -3.01057 5.01034>
[DEBUG] [044450.995.639]   28140000 <179.006 311.618 6.0182> <39.6436 -3.01051 5.01007>
[DEBUG] [044451.015.621]   28160000 <179.241 312.101 6.01846> <39.6448 -3.01045 5.0098>
[DEBUG] [044451.035.624]   28180000 <179.476 312.584 6.01871> <39.6459 -3.01039 5.00953>
[DEBUG] [044451.055.622]   28200000 <179.711 313.067 6.01894> <39.6471 -3.01033 5.00926>
[DEBUG] [044451.075.624]   28220000 <179.946 313.551 6.01915> <39.6483 -3.01027 5.009>
[DEBUG] [044451.095.621]   28240000 <180.181 314.035 6.01934> <39.6495 -3.01021 5.00873>
[DEBUG] [044451.115.625]   28260000 <180.416 314.52 6.01952> <39.6506 -3.01015 5.00846>
[DEBUG] [044451.135.621]   28280000 <180.651 315.005 6.01968> <39.6518 -3.01009 5.00819>
[DEBUG] [044451.155.625]   28300000 <180.887 315.49 6.01982> <39.653 -3.01002 5.00793>
